province_territory,category_1,category_2,total_flag,year,value
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2009,"4,390"
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2009,500
Alberta,Live-In Caregivers,,True,2009,"4,890"
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2009,25
Alberta,Agricultural Workers,Agricultural Stream,False,2009,0
Alberta,Agricultural Workers,Other Agricultural Workers,False,2009,"2,195"
Alberta,Agricultural Workers,,True,2009,"2,220"
Alberta,Other Temporary Foreign Workers with LMIA,,False,2009,"31,235"
Alberta,Caregivers,,False,2009,0
Alberta,,,True,2009,"38,345"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2009,"7,745"
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2009,535
British Columbia,Live-In Caregivers,,True,2009,"8,280"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2009,10
British Columbia,Agricultural Workers,Agricultural Stream,False,2009,0
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2009,835
British Columbia,Agricultural Workers,,True,2009,840
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2009,"18,130"
British Columbia,Caregivers,,False,2009,0
British Columbia,,,True,2009,"27,250"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2009,15
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2009,
Yukon,Live-In Caregivers,,True,2009,15
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2009,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2009,0
Yukon,Agricultural Workers,,True,2009,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2009,30
Yukon,Caregivers,,False,2009,0
Yukon,,,True,2009,45
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2009,35
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2009,
Northwest Territories,Live-In Caregivers,,True,2009,40
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2009,0
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2009,0
Northwest Territories,Agricultural Workers,,True,2009,0
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2009,100
Northwest Territories,Caregivers,,False,2009,0
Northwest Territories,,,True,2009,135
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2009,5
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2009,
Nunavut,Live-In Caregivers,,True,2009,5
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2009,
Nunavut,Agricultural Workers,,True,2009,
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2009,15
Nunavut,Caregivers,,False,2009,0
Nunavut,,,True,2009,20
Province / Territory not stated,Not stated,,False,2009,0
Total,,,True,2009,"112,475"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2010,25
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,5
Newfoundland and Labrador,Live-In Caregivers,,True,2010,30
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2010,0
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2010,0
Newfoundland and Labrador,Agricultural Workers,,True,2010,
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2010,475
Newfoundland and Labrador,Caregivers,,False,2010,0
Newfoundland and Labrador,,,True,2010,505
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2010,5
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,10
Prince Edward Island,Live-In Caregivers,,True,2010,20
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,0
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2010,0
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2010,20
Prince Edward Island,Agricultural Workers,,True,2010,20
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2010,385
Prince Edward Island,Caregivers,,False,2010,0
Prince Edward Island,,,True,2010,420
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2010,85
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2010,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,30
Nova Scotia,Live-In Caregivers,,True,2010,115
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2010,0
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2010,30
Nova Scotia,Agricultural Workers,,True,2010,30
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2010,"1,205"
Nova Scotia,Caregivers,,False,2010,0
Nova Scotia,,,True,2010,"1,350"
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2010,70
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,15
New Brunswick,Live-In Caregivers,,True,2010,80
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
New Brunswick,Agricultural Workers,Agricultural Stream,False,2010,0
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2010,50
New Brunswick,Agricultural Workers,,True,2010,50
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2010,785
New Brunswick,Caregivers,,False,2010,0
New Brunswick,,,True,2010,920
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2010,"1,360"
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2010,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,235
Quebec,Live-In Caregivers,,True,2010,"1,595"
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
Quebec,Agricultural Workers,Agricultural Stream,False,2010,0
Quebec,Agricultural Workers,Other Agricultural Workers,False,2010,830
Quebec,Agricultural Workers,,True,2010,830
Quebec,Other Temporary Foreign Workers with LMIA,,False,2010,"5,120"
Quebec,Caregivers,,False,2010,0
Quebec,,,True,2010,"7,545"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2010,"13,250"
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2010,
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2010,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,"1,625"
Ontario,Live-In Caregivers,,True,2010,"14,880"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,35
Ontario,Agricultural Workers,Agricultural Stream,False,2010,0
Ontario,Agricultural Workers,Other Agricultural Workers,False,2010,"1,810"
Ontario,Agricultural Workers,,True,2010,"1,845"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2010,"11,910"
Ontario,Caregivers,,False,2010,0
Ontario,,,True,2010,"28,635"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2010,120
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,25
Manitoba,Live-In Caregivers,,True,2010,145
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,0
Manitoba,Agricultural Workers,Agricultural Stream,False,2010,0
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2010,75
Manitoba,Agricultural Workers,,True,2010,75
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2010,865
Manitoba,Caregivers,,False,2010,0
Manitoba,,,True,2010,"1,090"
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2010,215
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,20
Saskatchewan,Live-In Caregivers,,True,2010,235
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2010,0
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2010,135
Saskatchewan,Agricultural Workers,,True,2010,135
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2010,"1,515"
Saskatchewan,Caregivers,,False,2010,0
Saskatchewan,,,True,2010,"1,880"
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2010,"3,850"
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,735
Alberta,Live-In Caregivers,,True,2010,"4,585"
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,45
Alberta,Agricultural Workers,Agricultural Stream,False,2010,0
Alberta,Agricultural Workers,Other Agricultural Workers,False,2010,"1,895"
Alberta,Agricultural Workers,,True,2010,"1,940"
Alberta,Other Temporary Foreign Workers with LMIA,,False,2010,"23,550"
Alberta,Caregivers,,False,2010,0
Alberta,,,True,2010,"30,070"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2010,"7,290"
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,705
British Columbia,Live-In Caregivers,,True,2010,"7,995"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,
British Columbia,Agricultural Workers,Agricultural Stream,False,2010,0
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2010,655
British Columbia,Agricultural Workers,,True,2010,660
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2010,"10,815"
British Columbia,Caregivers,,False,2010,0
British Columbia,,,True,2010,"19,470"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2010,20
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,
Yukon,Live-In Caregivers,,True,2010,20
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2010,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2010,0
Yukon,Agricultural Workers,,True,2010,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2010,20
Yukon,Caregivers,,False,2010,0
Yukon,,,True,2010,40
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2010,35
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,
Northwest Territories,Live-In Caregivers,,True,2010,35
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2010,0
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2010,
Northwest Territories,Agricultural Workers,,True,2010,
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2010,85
Northwest Territories,Caregivers,,False,2010,0
Northwest Territories,,,True,2010,125
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2010,5
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2010,
Nunavut,Live-In Caregivers,,True,2010,10
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2010,0
Nunavut,Agricultural Workers,,True,2010,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2010,15
Nunavut,Caregivers,,False,2010,0
Nunavut,,,True,2010,20
Province / Territory not stated,Not stated,,False,2010,0
Total,,,True,2010,"92,070"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2011,35
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,5
Newfoundland and Labrador,Live-In Caregivers,,True,2011,40
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2011,
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2011,0
Newfoundland and Labrador,Agricultural Workers,,True,2011,
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2011,600
Newfoundland and Labrador,Caregivers,,False,2011,0
Newfoundland and Labrador,,,True,2011,645
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2011,5
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,15
Prince Edward Island,Live-In Caregivers,,True,2011,20
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,0
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2011,5
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2011,
Prince Edward Island,Agricultural Workers,,True,2011,10
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2011,435
Prince Edward Island,Caregivers,,False,2011,0
Prince Edward Island,,,True,2011,470
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2011,85
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2011,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,55
Nova Scotia,Live-In Caregivers,,True,2011,140
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2011,20
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2011,5
Nova Scotia,Agricultural Workers,,True,2011,25
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2011,"1,400"
Nova Scotia,Caregivers,,False,2011,0
Nova Scotia,,,True,2011,"1,570"
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2011,55
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,15
New Brunswick,Live-In Caregivers,,True,2011,70
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,
New Brunswick,Agricultural Workers,Agricultural Stream,False,2011,30
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2011,5
New Brunswick,Agricultural Workers,,True,2011,40
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2011,"1,080"
New Brunswick,Caregivers,,False,2011,0
New Brunswick,,,True,2011,"1,190"
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2011,"1,005"
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2011,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,180
Quebec,Live-In Caregivers,,True,2011,"1,185"
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,80
Quebec,Agricultural Workers,Agricultural Stream,False,2011,960
Quebec,Agricultural Workers,Other Agricultural Workers,False,2011,30
Quebec,Agricultural Workers,,True,2011,"1,070"
Quebec,Other Temporary Foreign Workers with LMIA,,False,2011,"5,520"
Quebec,Caregivers,,False,2011,0
Quebec,,,True,2011,"7,770"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2011,"9,725"
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2011,
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2011,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,"1,025"
Ontario,Live-In Caregivers,,True,2011,"10,750"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,"1,380"
Ontario,Agricultural Workers,Agricultural Stream,False,2011,"1,465"
Ontario,Agricultural Workers,Other Agricultural Workers,False,2011,545
Ontario,Agricultural Workers,,True,2011,"3,390"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2011,"9,740"
Ontario,Caregivers,,False,2011,0
Ontario,,,True,2011,"23,885"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2011,80
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,10
Manitoba,Live-In Caregivers,,True,2011,95
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,
Manitoba,Agricultural Workers,Agricultural Stream,False,2011,65
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2011,
Manitoba,Agricultural Workers,,True,2011,65
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2011,670
Manitoba,Caregivers,,False,2011,0
Manitoba,,,True,2011,830
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2011,210
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2011,25
Saskatchewan,Live-In Caregivers,,True,2011,235
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2011,15
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2011,115
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2011,
Saskatchewan,Agricultural Workers,,True,2011,130
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2011,"1,140"
Saskatchewan,Caregivers,,False,2011,0
Saskatchewan,,,True,2011,"1,505"
